age,workclass,educational-num,occupation,gender,hours-per-week,income
36,Private,9,Handlers-cleaners,Male,45,>50K
37,?,9,?,Female,40,<=50K
48,Self-emp-inc,10,Craft-repair,Male,40,>50K
43,Private,9,Adm-clerical,Female,45,<=50K
53,Local-gov,9,Adm-clerical,Female,40,<=50K
31,Private,11,Sales,Male,40,>50K
26,Private,9,Tech-support,Female,40,<=50K
63,Federal-gov,9,Adm-clerical,Female,40,<=50K
51,Private,10,Craft-repair,Male,40,>50K
41,Private,9,Adm-clerical,Male,40,<=50K
71,Private,10,Prof-specialty,Male,40,<=50K
39,Private,13,Exec-managerial,Male,70,>50K
23,Private,10,Exec-managerial,Male,50,<=50K
35,Private,9,Machine-op-inspct,Male,40,<=50K
18,Private,8,Machine-op-inspct,Male,4,<=50K
44,Private,10,Machine-op-inspct,Male,40,>50K
19,Private,10,Sales,Female,25,<=50K
28,Private,9,Craft-repair,Male,40,<=50K
41,Private,13,Craft-repair,Male,40,>50K
52,Private,9,Tech-support,Male,40,>50K
27,Private,6,Craft-repair,Male,75,<=50K
29,Self-emp-inc,13,Exec-managerial,Male,35,<=50K
59,Private,13,Exec-managerial,Female,40,<=50K
47,Self-emp-not-inc,9,Transport-moving,Male,60,<=50K
27,Private,14,Prof-specialty,Male,45,<=50K
31,Private,9,Craft-repair,Male,40,<=50K
42,Federal-gov,10,Craft-repair,Male,45,>50K
37,Private,7,Adm-clerical,Female,40,<=50K
38,Private,9,Sales,Female,40,<=50K
24,Private,9,Other-service,Male,25,<=50K
29,State-gov,14,Prof-specialty,Male,40,<=50K
47,Self-emp-not-inc,9,Craft-repair,Male,35,<=50K
26,Private,9,Machine-op-inspct,Female,40,<=50K
43,Private,10,Craft-repair,Male,45,>50K
31,Private,9,Craft-repair,Male,40,<=50K
37,Private,9,Craft-repair,Male,40,<=50K
41,Private,3,Farming-fishing,Male,30,<=50K
20,Private,10,Machine-op-inspct,Male,25,<=50K
32,Private,11,Adm-clerical,Female,35,<=50K
38,Private,9,Exec-managerial,Male,45,<=50K
39,Private,9,Craft-repair,Male,38,<=50K
75,?,4,?,Male,50,<=50K
27,Private,9,Machine-op-inspct,Male,43,<=50K
35,Private,13,Prof-specialty,Male,40,<=50K
40,Private,13,Sales,Male,50,>50K
28,Private,10,Craft-repair,Male,60,<=50K
25,Private,9,Machine-op-inspct,Female,40,<=50K
29,Self-emp-not-inc,9,Craft-repair,Male,40,<=50K
50,Private,11,Sales,Male,40,<=50K
42,Private,9,Exec-managerial,Male,55,<=50K
47,Private,7,Transport-moving,Female,40,<=50K
44,Private,9,Adm-clerical,Male,40,<=50K
27,Local-gov,13,Prof-specialty,Female,25,<=50K
40,Private,9,Craft-repair,Male,40,>50K
25,Private,9,Sales,Male,30,<=50K
48,Self-emp-not-inc,10,Farming-fishing,Male,50,<=50K
22,Private,11,Prof-specialty,Male,50,<=50K
40,Private,10,Tech-support,Male,40,<=50K
46,Private,9,Craft-repair,Male,2,<=50K
25,Private,10,Adm-clerical,Female,40,<=50K
17,Private,7,Other-service,Male,25,<=50K
61,State-gov,9,Adm-clerical,Female,40,<=50K
23,Private,13,Prof-specialty,Female,20,<=50K
30,Private,9,Craft-repair,Male,45,>50K
46,Private,13,Prof-specialty,Female,44,>50K
37,Private,4,Craft-repair,Male,50,<=50K
31,Private,13,Sales,Male,48,<=50K
27,State-gov,10,Craft-repair,Male,40,<=50K
36,Private,9,Craft-repair,Female,30,<=50K
45,Private,9,Exec-managerial,Male,45,>50K
22,Private,9,Adm-clerical,Male,40,<=50K
34,Private,9,Sales,Male,45,>50K
70,Private,6,Transport-moving,Female,40,<=50K
45,Federal-gov,13,Protective-serv,Male,50,>50K
23,Private,6,Handlers-cleaners,Male,10,<=50K
22,Private,10,Other-service,Female,35,<=50K
47,Private,10,Sales,Male,40,<=50K
29,Private,3,Other-service,Male,35,<=50K
40,Private,13,Tech-support,Male,40,>50K
33,Private,10,Other-service,Male,40,<=50K
23,Private,9,Other-service,Female,35,<=50K
19,Private,9,Other-service,Male,40,<=50K
58,Private,9,Handlers-cleaners,Male,40,>50K
55,Private,13,Sales,Male,20,>50K
23,Private,10,Sales,Female,20,<=50K
53,Private,9,Craft-repair,Female,45,>50K
24,Private,8,Farming-fishing,Male,30,<=50K
43,Private,11,Protective-serv,Male,42,>50K
20,Private,10,Sales,Female,20,<=50K
22,Private,12,Adm-clerical,Female,37,<=50K
48,Private,10,Transport-moving,Male,40,<=50K
45,Private,7,Sales,Female,35,<=50K
33,Private,9,Machine-op-inspct,Male,40,<=50K
32,Private,9,Machine-op-inspct,Male,40,<=50K
44,Local-gov,14,Exec-managerial,Female,60,>50K
21,?,10,?,Male,30,<=50K
42,Private,13,Adm-clerical,Male,40,>50K
35,Private,9,Transport-moving,Male,60,<=50K
62,Self-emp-not-inc,16,Exec-managerial,Female,40,>50K
46,Local-gov,14,Prof-specialty,Female,65,>50K
44,Private,12,Exec-managerial,Male,60,>50K
28,Private,10,Machine-op-inspct,Male,40,<=50K
38,Self-emp-not-inc,12,Other-service,Female,20,<=50K
59,Self-emp-not-inc,6,Craft-repair,Male,40,<=50K
37,Private,10,Exec-managerial,Male,55,<=50K
59,Private,11,Machine-op-inspct,Male,45,>50K
55,Private,10,Exec-managerial,Male,40,<=50K
40,Private,9,Machine-op-inspct,Male,40,>50K
22,State-gov,10,Prof-specialty,Female,32,<=50K
35,Private,13,Exec-managerial,Male,50,>50K
42,Private,11,Prof-specialty,Male,40,<=50K
45,State-gov,14,Exec-managerial,Female,70,<=50K
48,Private,6,Machine-op-inspct,Male,40,<=50K
76,?,4,?,Female,7,<=50K
21,Private,10,Other-service,Female,18,<=50K
31,Private,13,Exec-managerial,Male,45,>50K
65,Self-emp-not-inc,13,Other-service,Female,35,<=50K
46,Self-emp-not-inc,9,Craft-repair,Male,45,>50K
18,Private,7,Other-service,Male,20,<=50K
65,Self-emp-not-inc,14,Prof-specialty,Female,40,<=50K
18,Private,10,Protective-serv,Female,40,<=50K
35,Private,10,Adm-clerical,Female,44,<=50K
53,Self-emp-inc,15,Prof-specialty,Male,45,>50K
34,Private,10,Prof-specialty,Female,40,>50K
33,Federal-gov,6,Other-service,Female,40,<=50K
28,Private,11,Craft-repair,Male,40,<=50K
43,Private,9,Other-service,Male,40,<=50K
52,Private,11,Other-service,Female,13,<=50K
49,Self-emp-not-inc,9,Transport-moving,Male,70,<=50K
21,State-gov,10,Exec-managerial,Female,38,<=50K
61,Private,9,Other-service,Male,50,<=50K
54,Private,5,Handlers-cleaners,Male,24,<=50K
45,Private,4,Other-service,Male,10,<=50K
24,Private,13,Other-service,Male,40,<=50K
26,Private,9,Transport-moving,Male,40,<=50K
40,Private,11,Prof-specialty,Female,50,<=50K
48,Private,13,Sales,Male,65,>50K
40,Federal-gov,10,Adm-clerical,Male,40,>50K
34,Private,13,Sales,Male,60,>50K
29,Private,14,Exec-managerial,Male,40,<=50K
25,Private,7,Craft-repair,Male,40,>50K
65,Private,9,Other-service,Female,15,<=50K
58,Self-emp-not-inc,9,Craft-repair,Male,40,<=50K
47,Private,16,Prof-specialty,Female,29,<=50K
56,State-gov,13,Prof-specialty,Male,48,>50K
26,Self-emp-not-inc,9,Other-service,Female,40,<=50K
45,Private,14,Exec-managerial,Male,60,>50K
37,Self-emp-not-inc,9,Prof-specialty,Male,40,<=50K
58,?,9,?,Female,40,>50K
56,Private,9,Other-service,Female,40,<=50K
19,Without-pay,9,Other-service,Male,10,<=50K
37,Private,11,Handlers-cleaners,Male,40,<=50K
19,Private,10,Exec-managerial,Female,20,<=50K
24,Private,14,Transport-moving,Male,25,<=50K
36,Private,10,Adm-clerical,Female,30,>50K
26,Local-gov,13,Prof-specialty,Female,50,<=50K
57,Private,10,Transport-moving,Male,84,<=50K
49,Private,9,Prof-specialty,Male,50,<=50K
21,?,10,?,Male,40,<=50K
40,Private,10,Exec-managerial,Male,45,>50K
59,Private,9,Handlers-cleaners,Male,40,>50K
36,Private,9,Machine-op-inspct,Female,40,<=50K
31,Self-emp-inc,12,Sales,Male,40,<=50K
42,Private,4,Adm-clerical,Male,40,<=50K
29,Private,5,Priv-house-serv,Female,24,<=50K
35,Private,14,Prof-specialty,Male,50,>50K
18,Private,9,Other-service,Male,15,<=50K
27,Self-emp-not-inc,5,Craft-repair,Male,30,<=50K
55,Private,9,Exec-managerial,Male,45,>50K
52,Private,9,Machine-op-inspct,Male,20,>50K
51,State-gov,9,Exec-managerial,Female,38,<=50K
41,Federal-gov,14,Exec-managerial,Female,40,>50K
34,Private,3,Handlers-cleaners,Male,40,<=50K
25,Local-gov,13,Protective-serv,Female,40,<=50K
28,Private,10,Other-service,Male,40,<=50K
80,Private,3,Other-service,Male,32,<=50K
27,Private,3,Other-service,Male,52,<=50K
28,Private,9,Tech-support,Female,40,>50K
43,Private,11,Transport-moving,Male,32,>50K
18,Private,10,Adm-clerical,Female,26,<=50K
46,Private,12,Tech-support,Male,40,>50K
42,Private,13,Exec-managerial,Male,45,<=50K
50,Self-emp-inc,9,Sales,Female,30,<=50K
30,Private,10,Tech-support,Male,14,<=50K
55,Private,4,Other-service,Male,40,<=50K
58,Private,6,Transport-moving,Male,50,>50K
41,Private,10,Adm-clerical,Male,35,<=50K
25,Private,9,Sales,Male,40,<=50K
22,?,10,?,Male,10,<=50K
59,Private,10,Sales,Male,56,<=50K
36,State-gov,14,Prof-specialty,Female,40,<=50K
25,Private,12,Sales,Male,45,<=50K
19,Private,7,Other-service,Male,20,<=50K
34,Private,9,Handlers-cleaners,Male,40,<=50K
51,Private,12,Exec-managerial,Male,55,>50K
31,Private,7,Machine-op-inspct,Female,36,<=50K
21,Private,10,Handlers-cleaners,Male,40,<=50K
36,?,7,?,Male,40,<=50K
51,Private,9,Adm-clerical,Female,35,<=50K
39,Federal-gov,12,Adm-clerical,Female,40,<=50K
34,Private,9,Machine-op-inspct,Male,40,<=50K
38,Private,9,Sales,Male,43,<=50K
21,Private,9,Other-service,Male,30,<=50K
22,Private,11,Handlers-cleaners,Male,40,<=50K
29,State-gov,9,Adm-clerical,Female,40,<=50K
25,Private,9,Other-service,Female,40,<=50K
53,State-gov,9,Other-service,Male,40,<=50K
68,Private,9,Transport-moving,Male,5,<=50K
21,Private,10,Adm-clerical,Female,20,<=50K
34,Local-gov,6,Other-service,Female,30,<=50K
53,Private,11,Craft-repair,Male,40,>50K
59,?,10,?,Female,40,<=50K
32,Self-emp-not-inc,10,Craft-repair,Male,80,<=50K
33,Local-gov,9,Other-service,Male,8,<=50K
34,Self-emp-not-inc,13,Prof-specialty,Male,32,>50K
61,Private,9,Other-service,Female,40,<=50K
46,Private,9,Other-service,Female,40,<=50K
32,?,15,?,Female,50,>50K
26,Private,13,Sales,Male,42,<=50K
37,Self-emp-not-inc,9,Sales,Female,40,<=50K
41,Private,13,Exec-managerial,Male,40,>50K
59,Local-gov,13,Prof-specialty,Female,35,<=50K
28,Private,10,Sales,Male,50,<=50K
39,Private,9,Transport-moving,Male,99,<=50K
25,Private,10,Transport-moving,Male,40,<=50K
45,Private,10,Handlers-cleaners,Male,40,>50K
30,Private,9,Craft-repair,Male,40,>50K
61,Private,10,Craft-repair,Male,40,<=50K
52,Private,6,Machine-op-inspct,Male,40,<=50K
54,Private,4,Craft-repair,Male,40,<=50K
54,?,1,?,Male,16,<=50K
45,Private,4,Craft-repair,Male,44,<=50K
48,Private,13,Prof-specialty,Male,30,<=50K
36,Self-emp-not-inc,15,Prof-specialty,Male,75,>50K
49,Private,10,Other-service,Female,43,<=50K
31,Private,9,Adm-clerical,Female,25,<=50K
65,Local-gov,9,Tech-support,Female,35,<=50K
56,Private,9,Machine-op-inspct,Female,40,<=50K
38,Local-gov,13,Exec-managerial,Male,40,>50K
70,Private,6,Sales,Female,40,<=50K
37,Private,13,Prof-specialty,Male,40,>50K
43,Federal-gov,15,Exec-managerial,Male,60,<=50K
28,Private,12,Craft-repair,Male,40,<=50K
42,Private,10,Other-service,Male,15,<=50K
30,Private,10,Other-service,Female,6,<=50K
77,Private,4,Craft-repair,Male,40,<=50K
33,Private,9,Sales,Female,20,<=50K
17,Private,6,Handlers-cleaners,Male,25,<=50K
59,Private,13,Prof-specialty,Male,44,>50K
44,Private,13,Exec-managerial,Male,45,<=50K
33,Private,13,Prof-specialty,Female,40,<=50K
17,Private,7,Priv-house-serv,Male,20,<=50K
22,Private,10,Sales,Male,25,>50K
43,Private,10,Handlers-cleaners,Female,40,<=50K
42,Federal-gov,10,Adm-clerical,Male,40,>50K
26,Private,9,Craft-repair,Male,40,<=50K
47,Local-gov,14,Prof-specialty,Female,40,<=50K
28,Private,9,Craft-repair,Male,45,<=50K
33,Private,8,Sales,Female,35,<=50K
52,Private,9,Other-service,Male,19,<=50K
34,?,11,?,Male,35,<=50K
44,Private,8,Machine-op-inspct,Female,40,<=50K
25,Private,9,Adm-clerical,Female,70,<=50K
33,Self-emp-not-inc,10,Farming-fishing,Male,98,<=50K
23,Private,12,Prof-specialty,Female,52,<=50K
29,Private,9,Other-service,Female,30,<=50K
21,Private,10,Adm-clerical,Female,40,<=50K
23,?,11,?,Female,40,<=50K
31,State-gov,9,Adm-clerical,Female,37,<=50K
42,Private,12,Craft-repair,Male,55,<=50K
39,Private,12,Tech-support,Male,42,<=50K
54,Self-emp-inc,11,Craft-repair,Male,40,<=50K
17,Private,5,Handlers-cleaners,Male,40,<=50K
63,Private,13,Other-service,Female,20,<=50K
46,Private,9,Sales,Female,40,<=50K
62,Local-gov,14,Prof-specialty,Female,45,>50K
64,?,13,?,Female,8,<=50K
54,Private,9,Sales,Male,50,<=50K
22,Self-emp-inc,9,Exec-managerial,Male,45,<=50K
61,Private,4,Transport-moving,Male,50,<=50K
73,Private,9,Other-service,Female,20,<=50K
52,Private,9,Craft-repair,Male,40,<=50K
24,Private,9,Handlers-cleaners,Male,60,<=50K
52,?,13,?,Female,40,<=50K
35,Private,9,Adm-clerical,Male,40,<=50K
41,Private,10,Sales,Female,20,<=50K
31,Private,13,Transport-moving,Male,55,<=50K
53,State-gov,10,Other-service,Male,40,<=50K
25,Private,9,Transport-moving,Male,60,<=50K
19,Private,10,Adm-clerical,Female,10,<=50K
36,Private,13,Prof-specialty,Male,45,>50K
42,Private,9,Adm-clerical,Female,40,<=50K
45,Private,16,Prof-specialty,Male,50,>50K
33,Private,7,Craft-repair,Male,45,>50K
26,Private,10,Machine-op-inspct,Male,50,<=50K
28,?,9,?,Female,40,<=50K
33,Private,8,Sales,Female,40,<=50K
33,Private,7,Craft-repair,Male,40,<=50K
36,Private,10,Handlers-cleaners,Male,40,<=50K
21,Private,10,Farming-fishing,Male,40,<=50K
17,Private,7,Transport-moving,Male,15,<=50K
45,Private,11,Craft-repair,Male,35,<=50K
45,State-gov,10,Protective-serv,Male,40,>50K
41,Federal-gov,14,Craft-repair,Male,60,>50K
24,Private,13,Sales,Male,40,<=50K
57,Private,9,Adm-clerical,Female,40,<=50K
48,Private,9,Other-service,Female,30,<=50K
31,Self-emp-not-inc,9,Exec-managerial,Male,50,>50K
33,Self-emp-inc,10,Craft-repair,Male,55,>50K
41,Private,13,Exec-managerial,Male,45,>50K
41,Private,3,Machine-op-inspct,Female,40,<=50K
63,Private,9,Sales,Male,25,<=50K
39,Private,9,Other-service,Male,18,<=50K
28,Private,10,Adm-clerical,Female,45,<=50K
42,Private,13,Prof-specialty,Male,80,>50K
18,Private,8,Sales,Female,20,<=50K
22,Private,10,Adm-clerical,Female,40,<=50K
42,Private,9,Sales,Male,55,<=50K
47,Private,9,Machine-op-inspct,Male,50,<=50K
33,Local-gov,9,Transport-moving,Female,43,<=50K
34,Private,9,Sales,Female,35,<=50K
18,Private,9,Tech-support,Female,10,<=50K
66,Private,4,Transport-moving,Male,40,<=50K
51,?,9,?,Female,38,<=50K
39,Private,11,Exec-managerial,Female,55,>50K
35,Private,6,Craft-repair,Male,40,<=50K
56,State-gov,9,Adm-clerical,Female,35,<=50K
46,Local-gov,14,Prof-specialty,Male,42,>50K
21,Self-emp-inc,10,Craft-repair,Male,40,<=50K
58,Self-emp-not-inc,9,Sales,Male,84,<=50K
66,Local-gov,10,Machine-op-inspct,Male,20,<=50K
25,Private,13,Sales,Female,30,<=50K
57,Private,11,Exec-managerial,Female,47,<=50K
28,Private,10,Adm-clerical,Female,40,<=50K
38,Private,11,Tech-support,Male,50,>50K
57,Self-emp-not-inc,9,Transport-moving,Male,55,<=50K
18,?,7,?,Female,6,<=50K
24,Private,2,Farming-fishing,Female,40,<=50K
36,Private,9,Sales,Female,40,<=50K
42,Private,10,Farming-fishing,Male,40,<=50K
32,State-gov,14,Exec-managerial,Male,40,>50K
35,Self-emp-inc,9,Craft-repair,Male,50,<=50K
40,Private,10,Other-service,Female,40,<=50K
26,Private,8,Craft-repair,Male,40,<=50K
41,Private,9,Exec-managerial,Male,55,>50K
50,Private,9,Other-service,Male,40,<=50K
20,Private,10,Adm-clerical,Female,10,<=50K
36,Private,13,Sales,Male,65,>50K
25,Private,10,Tech-support,Male,45,<=50K
62,Private,10,Tech-support,Female,43,<=50K
22,Private,9,Other-service,Female,35,<=50K
52,Federal-gov,12,Exec-managerial,Male,40,>50K
52,Private,6,Prof-specialty,Male,45,<=50K
48,Private,14,Exec-managerial,Male,60,>50K
70,Private,9,Handlers-cleaners,Male,15,<=50K
41,Private,13,Sales,Male,40,>50K
21,Private,10,Craft-repair,Male,60,>50K
39,Private,10,Machine-op-inspct,Male,55,<=50K
29,Private,11,Transport-moving,Male,60,<=50K
28,Private,9,Adm-clerical,Male,35,<=50K
31,Private,9,Transport-moving,Male,40,<=50K
23,Private,4,Farming-fishing,Male,20,<=50K
54,State-gov,10,Adm-clerical,Male,40,<=50K
73,Self-emp-not-inc,9,Farming-fishing,Male,77,<=50K
29,State-gov,13,Prof-specialty,Female,35,<=50K
22,Private,10,Adm-clerical,Female,10,<=50K
57,Local-gov,14,Exec-managerial,Male,40,>50K
41,Self-emp-not-inc,9,Craft-repair,Male,32,<=50K
39,Private,2,Handlers-cleaners,Male,70,<=50K
25,State-gov,10,Other-service,Male,40,>50K
74,Without-pay,4,Farming-fishing,Male,20,<=50K
45,Private,9,Other-service,Female,40,>50K
18,Private,9,Sales,Female,40,<=50K
24,Private,13,Exec-managerial,Female,40,<=50K
45,Private,5,Other-service,Male,20,<=50K
32,Private,9,Craft-repair,Male,40,<=50K
53,Local-gov,10,Protective-serv,Male,48,<=50K
50,Private,7,Priv-house-serv,Female,40,<=50K
35,Private,9,Craft-repair,Male,40,<=50K
24,Private,13,Adm-clerical,Female,45,<=50K
32,Private,9,Machine-op-inspct,Male,40,>50K
21,Private,6,Machine-op-inspct,Male,25,<=50K
42,Private,14,Sales,Male,50,>50K
37,Local-gov,10,Adm-clerical,Female,44,<=50K
53,Self-emp-inc,11,Farming-fishing,Male,75,>50K
34,Private,6,Other-service,Female,30,<=50K
29,Private,9,Sales,Male,40,<=50K
55,Private,14,Exec-managerial,Male,62,>50K
29,Private,10,Craft-repair,Male,45,<=50K
70,Private,10,Adm-clerical,Female,16,<=50K
26,Local-gov,9,Transport-moving,Male,40,<=50K
51,Private,9,Handlers-cleaners,Male,40,<=50K
58,Private,9,Exec-managerial,Female,50,<=50K
23,?,10,?,Male,5,<=50K
27,Private,13,Exec-managerial,Female,55,<=50K
17,Private,8,Handlers-cleaners,Male,18,<=50K
29,Private,13,Prof-specialty,Male,52,<=50K
26,Private,13,Exec-managerial,Male,20,<=50K
31,Private,9,Exec-managerial,Male,45,>50K
29,?,9,?,Female,40,<=50K
22,Private,6,Machine-op-inspct,Male,30,<=50K
28,Local-gov,9,Handlers-cleaners,Male,40,<=50K
28,Local-gov,10,Adm-clerical,Female,45,<=50K
20,Private,10,Transport-moving,Male,24,<=50K
58,Private,9,Sales,Female,40,<=50K
23,Private,9,Sales,Male,96,<=50K
34,Private,13,Prof-specialty,Male,40,<=50K
32,Private,9,Craft-repair,Male,40,<=50K
19,Private,5,Craft-repair,Male,45,<=50K
18,?,9,?,Male,40,<=50K
35,Local-gov,7,Prof-specialty,Female,32,<=50K
21,Private,9,Other-service,Female,40,<=50K
20,?,10,?,Male,30,<=50K
49,Private,4,Farming-fishing,Male,40,<=50K
34,Private,14,Prof-specialty,Male,60,>50K
37,Private,13,Sales,Male,60,<=50K
36,Private,9,Transport-moving,Male,40,<=50K
44,Private,11,Protective-serv,Male,40,<=50K
39,Local-gov,14,Prof-specialty,Male,40,<=50K
36,Self-emp-not-inc,13,Prof-specialty,Male,40,<=50K
53,Private,13,Other-service,Male,40,<=50K
34,?,7,?,Female,40,<=50K
24,Private,9,Exec-managerial,Male,37,<=50K
40,Private,10,Sales,Male,50,<=50K
47,Private,9,Priv-house-serv,Female,50,<=50K
19,?,9,?,Male,44,<=50K
18,Private,7,Other-service,Male,8,<=50K
32,Private,9,Other-service,Male,38,<=50K
21,Private,9,Machine-op-inspct,Male,40,<=50K
27,Private,8,Farming-fishing,Male,40,<=50K
58,?,10,?,Female,99,<=50K
29,Self-emp-not-inc,9,Farming-fishing,Male,40,<=50K
34,Private,10,Exec-managerial,Female,45,>50K
45,State-gov,14,Exec-managerial,Female,50,>50K
43,Private,13,Prof-specialty,Male,45,<=50K
63,Federal-gov,10,Adm-clerical,Male,48,<=50K
26,Self-emp-inc,9,Farming-fishing,Male,50,<=50K
42,State-gov,9,Machine-op-inspct,Male,40,<=50K
21,Private,10,Prof-specialty,Male,20,<=50K
36,Private,13,Sales,Male,50,>50K
44,Private,10,Prof-specialty,Male,40,>50K
18,Private,9,Other-service,Male,30,<=50K
69,Private,6,Other-service,Female,16,<=50K
40,Private,12,Adm-clerical,Female,70,<=50K
37,Private,9,Other-service,Male,18,<=50K
39,Private,9,Transport-moving,Male,60,>50K
57,Private,13,Exec-managerial,Male,50,>50K
28,Private,9,Priv-house-serv,Female,40,<=50K
23,Private,9,Adm-clerical,Male,20,<=50K
20,Private,9,Transport-moving,Male,30,<=50K
46,Private,9,Handlers-cleaners,Male,40,<=50K
44,State-gov,14,Prof-specialty,Male,16,<=50K
67,?,13,?,Male,10,<=50K
31,Private,9,Sales,Male,50,<=50K
24,Private,13,Other-service,Female,40,<=50K
54,Private,13,Handlers-cleaners,Male,35,<=50K
28,Private,11,Craft-repair,Male,50,<=50K
30,State-gov,13,Prof-specialty,Male,45,<=50K
42,Private,9,Machine-op-inspct,Male,40,<=50K
17,Private,8,Craft-repair,Male,15,<=50K
32,Private,13,Tech-support,Female,72,<=50K
25,Private,13,Exec-managerial,Female,40,<=50K
49,Self-emp-inc,15,Prof-specialty,Male,50,>50K
35,Private,9,Transport-moving,Male,45,<=50K
32,Private,13,Prof-specialty,Male,40,>50K
17,Local-gov,7,Prof-specialty,Female,25,<=50K
61,Federal-gov,14,Tech-support,Female,40,>50K
56,Private,9,Craft-repair,Male,40,<=50K
50,Private,9,Exec-managerial,Male,51,<=50K
32,Private,11,Craft-repair,Male,42,<=50K
41,Private,10,Machine-op-inspct,Male,40,<=50K
41,Private,14,Prof-specialty,Male,65,<=50K
19,Private,6,Handlers-cleaners,Male,20,<=50K
18,Private,9,Handlers-cleaners,Male,20,<=50K
25,Private,13,Adm-clerical,Female,40,<=50K
21,Private,9,Other-service,Female,35,<=50K
34,Private,13,Prof-specialty,Male,40,>50K
31,Private,5,Farming-fishing,Male,65,<=50K
36,Private,9,Craft-repair,Male,60,<=50K
19,Private,10,Other-service,Female,30,<=50K
35,Private,12,Machine-op-inspct,Male,45,<=50K
18,?,9,?,Female,35,<=50K
39,Private,9,Sales,Female,40,<=50K
30,Private,11,Exec-managerial,Female,34,>50K
59,Private,13,Craft-repair,Male,50,>50K
28,Private,10,Adm-clerical,Female,30,<=50K
47,Private,16,Prof-specialty,Female,23,<=50K
27,Private,13,Prof-specialty,Male,40,<=50K
56,Private,9,Craft-repair,Male,52,>50K
18,Private,9,Sales,Female,20,<=50K
76,?,6,?,Male,15,<=50K
56,Private,9,Adm-clerical,Female,24,>50K
40,Self-emp-inc,13,Exec-managerial,Male,65,>50K
39,Self-emp-inc,10,Prof-specialty,Male,40,>50K
24,Private,9,Other-service,Male,40,<=50K
23,Private,9,Adm-clerical,Female,40,<=50K
36,Self-emp-not-inc,9,Farming-fishing,Male,60,<=50K
55,Private,10,Adm-clerical,Male,40,<=50K
23,Private,10,Sales,Male,40,<=50K
39,Self-emp-inc,13,Sales,Male,50,>50K
32,Private,9,Craft-repair,Male,40,<=50K
32,Private,9,Other-service,Male,40,<=50K
17,Private,7,Handlers-cleaners,Male,32,<=50K
29,Private,13,Exec-managerial,Female,35,<=50K
54,Private,9,Handlers-cleaners,Male,40,<=50K
37,Private,12,Adm-clerical,Female,40,<=50K
67,?,13,?,Male,50,>50K
48,Private,14,Adm-clerical,Female,20,<=50K
17,Private,6,Other-service,Female,25,<=50K
41,Private,9,Other-service,Male,40,<=50K
43,Self-emp-not-inc,12,Exec-managerial,Female,60,<=50K
29,Private,9,Machine-op-inspct,Female,40,<=50K
43,Private,13,Transport-moving,Male,70,>50K
46,Federal-gov,9,Exec-managerial,Male,42,<=50K
42,Private,9,Machine-op-inspct,Female,40,<=50K
36,Private,13,Sales,Male,40,>50K
31,Self-emp-not-inc,9,Craft-repair,Male,75,<=50K
60,Private,7,Sales,Male,70,>50K
50,Private,11,Farming-fishing,Male,40,>50K
30,Private,10,Machine-op-inspct,Male,40,<=50K
22,Private,9,Transport-moving,Male,50,<=50K
57,State-gov,13,Exec-managerial,Male,37,<=50K
43,Private,13,Prof-specialty,Male,38,<=50K
58,Private,10,Transport-moving,Male,70,<=50K
26,Local-gov,13,Prof-specialty,Male,40,<=50K
26,Private,10,Machine-op-inspct,Male,40,<=50K
38,Private,10,Exec-managerial,Female,50,>50K
26,Private,13,Prof-specialty,Male,40,<=50K
59,Self-emp-inc,9,Sales,Male,50,>50K
41,Private,10,Other-service,Male,40,<=50K
21,Private,10,Tech-support,Female,4,<=50K
30,Private,9,Handlers-cleaners,Male,40,<=50K
36,Private,10,Handlers-cleaners,Male,80,<=50K
43,Private,10,Craft-repair,Male,44,>50K
68,Self-emp-not-inc,4,Farming-fishing,Male,30,<=50K
18,Private,9,Other-service,Female,30,<=50K
23,Private,13,Exec-managerial,Female,30,<=50K
43,Private,14,Prof-specialty,Male,40,>50K
44,Private,9,Other-service,Female,30,<=50K
43,Private,10,Sales,Male,55,<=50K
59,Self-emp-inc,9,Sales,Male,40,<=50K
35,Private,4,Other-service,Male,25,<=50K
61,Private,9,Machine-op-inspct,Male,40,>50K
52,State-gov,10,Exec-managerial,Male,60,>50K
37,Private,9,Craft-repair,Male,40,>50K
57,Private,10,Sales,Female,90,>50K
30,Private,14,Prof-specialty,Female,20,<=50K
38,Private,11,Farming-fishing,Male,50,<=50K
46,Private,10,Other-service,Female,35,<=50K
22,Private,9,Other-service,Male,40,<=50K
64,Private,10,Tech-support,Female,40,<=50K
45,Private,11,Sales,Male,50,<=50K
31,Local-gov,10,Protective-serv,Male,50,>50K
20,Private,9,Craft-repair,Male,60,<=50K
29,Private,10,Sales,Male,35,<=50K
23,Private,10,Exec-managerial,Male,20,<=50K
62,Private,13,Exec-managerial,Male,40,<=50K
41,Self-emp-inc,10,Farming-fishing,Male,60,>50K
42,Self-emp-inc,13,Prof-specialty,Male,40,<=50K
31,Private,13,Exec-managerial,Male,45,>50K
25,Private,13,Sales,Male,50,<=50K
61,Private,6,Transport-moving,Male,40,<=50K
27,Private,13,Adm-clerical,Male,40,<=50K
40,Private,9,Transport-moving,Male,50,<=50K
49,Private,9,Other-service,Male,40,<=50K
21,Private,10,Craft-repair,Male,45,<=50K
22,State-gov,13,Prof-specialty,Male,20,<=50K
24,Private,11,Sales,Male,55,<=50K
37,Private,11,Other-service,Female,4,<=50K
